OBJECTID_1,OBJECTID,TRACT,BLKGRP,GEOID,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
392,392,009204,1,110010092041,392,30.51,30.51,6.89,22.58275975,7.5,24.58210423,5.83,19.10848902,16.12,52.83513602,5.87,19.23959358,1.28,4.19534579,3.14,10.29170764,0,0,0,0,6.89,22.58275975,4.53,14.84759095,8.39,27.4991806,3.86,12.65158964,11.69,38.31530646,15.24,49.95083579,0,0,3.55,11.63552933,0,0,5.89,19.30514585,7.06,23.13995411,3.2776139,-0.55719436,1328855.6376287,5917.65964545592
393,393,009204,2,110010092042,393,44.38,44.38,6.86,15.45741325,4.46,10.04957188,11.04,24.8760703,33.02,74.40288418,15.95,35.93961244,3.09,6.96259576,2.93,6.60207301,0,0,0.03,0.06759802,6.86,15.45741325,4.42,9.95944119,10.11,22.78053177,5.7,12.84362325,26.98,60.79315007,27.4,61.73952231,0.03,0.06759802,0.39,0.87877422,0,0,4.63,10.43262731,6.64,14.96169446,5.02478594,0.49571879,1933093.10988606,6154.62538476392
394,394,009301,1,110010093011,394,56.8,56.8,23.45,41.28521127,12.21,21.49647887,8.92,15.70422535,21.13,37.20070423,7.54,13.27464789,1.52,2.67605634,3.16,5.56338028,0,0,0,0,23.45,41.28521127,12.21,21.49647887,16.89,29.73591549,4.68,8.23943662,16.46,28.97887324,16.46,28.97887324,0,0,0,0,0,0,19.83,34.91811939,20.79,36.60855784,6.36709188,4.67665342,2473898.98352704,6347.35815269378
395,395,009301,2,110010093012,395,91.15,91.15,32.74,35.91881514,14.84,16.28085573,15.36,16.85134394,43.56,47.7893582,16.58,18.18979704,4.03,4.4212836,7.58,8.3159627,0,0,0.01,0.01097093,32.74,35.91881514,14.83,16.26988481,26.41,28.97421832,11.58,12.70433352,31.95,35.0521119,31.99,35.09599561,0.01,0.01097093,0.04,0.04388371,0,0,27.16,29.79703785,31.3,34.33900165,6.12177729,1.57981349,3970300.42698131,8252.70503607878
396,396,009301,3,110010093013,396,74.19,74.19,31.65,42.66073595,11.43,15.406389,9.97,13.4384688,31.09,41.90591724,13.96,18.8165521,2.64,3.55843106,4.52,6.09246529,0,0,0.01,0.01347891,31.65,42.66073595,11.43,15.406389,18.16,24.47769241,6.73,9.07130341,23.89,32.20110527,24.38,32.86157164,0.01,0.01347891,0.48,0.64698746,0,0,24.25,32.68634587,25.29,34.08815204,9.97439008,8.57258391,3231763.93217291,8241.90599861607
397,397,009301,4,110010093014,397,50,50,26.06,52.12,9.52,19.04,6.39,12.78,14.41,28.82,4.57,9.14,0.99,1.98,2.46,4.92,0,0,0.01,0.02,26.06,52.12,9.51,19.02,12.93,25.86,3.42,6.84,10.96,21.92,11.02,22.04,0.01,0.02,0.05,0.1,0,0,22.66,45.32,23.51,47.02,6.8,5.1,2178106.05461227,6022.44534497361
398,398,009302,1,110010093021,398,99.66,99.66,27.84,27.93497893,14.52,14.56953642,19.57,19.636765,57.3,57.49548465,22.14,22.21553281,3.26,3.27112181,12.34,12.38209914,0,0,0,0,27.84,27.93497893,14.18,14.22837648,28.92,29.01866346,14.74,14.79028698,41.67,41.81216135,42.91,43.05639173,0,0,1.24,1.24423038,0,0,21.62,21.69158222,24.99,25.07274004,6.24339671,2.86223889,4341224.03636947,9121.16426098315
399,399,009400,1,110010094001,399,106.93,106.93,48.66,45.50640606,26.63,24.9041429,10.34,9.66987749,31.64,29.58945104,15.32,14.3271299,2.4,2.24445899,3.58,3.34798466,0,0,0,0,48.66,45.50640606,26.51,24.79191995,32.35,30.25343683,5.84,5.46151688,25.66,23.99700739,25.92,24.24015711,0,0,0.26,0.24314972,0,0,44.59,41.70017769,45.5,42.55120172,3.80622837,2.95520434,4657825.9166265,10615.8557469797
400,400,009400,2,110010094002,400,111.74,111.74,35.47,31.74333274,27.88,24.95077859,18.34,16.41310184,48.38,43.29693932,16.59,14.84696617,4.78,4.27778772,8.66,7.75013424,0,0,0.01,0.00894935,35.47,31.74333274,24.35,21.79165921,35.86,32.09235726,11.51,10.30069805,34.93,31.26006802,40.41,36.16431001,0.01,0.00894935,5.47,4.89529264,0,0,30.97,27.71612672,31.89,28.53946662,4.02720601,3.20386612,4867087.65483081,10766.4933769472
401,401,009400,3,110010094003,401,118.25,118.25,42.77,36.16913319,30.98,26.1987315,14.72,12.44820296,44.5,37.63213531,18.12,15.32346723,3.37,2.84989429,8.29,7.01057082,0,0,0,0,42.77,36.16913319,30.97,26.19027484,42.62,36.0422833,11.65,9.85200846,32.84,27.77167019,32.85,27.78012685,0,0,0.01,0.00845666,0,0,36.14,30.56236786,36.96,31.25581395,5.60676533,4.91331924,5150725.23956849,9852.09543512552
402,402,009400,4,110010094004,402,56.12,56.12,21.83,38.89878831,12.95,23.07555239,7.94,14.14825374,21.34,38.0256593,8.69,15.48467569,1.59,2.83321454,3.12,5.55951532,0,0,0,0,21.83,38.89878831,12.93,23.03991447,17.63,31.41482537,4.71,8.39272986,16.63,29.63292944,16.66,29.68638632,0,0,0.02,0.03563792,0,0,19.46,34.67569494,20.41,36.36849608,4.22309337,2.53029223,2444449.6640638,7501.10813290992
403,403,009501,1,110010095011,403,136.47,136.47,68.17,49.95237048,28.08,20.57595076,10.2,7.47417015,40.2,29.45702352,18.98,13.90781857,2.42,1.77328351,8.6,6.3017513,0,0,0.02,0.01465524,68.17,49.95237048,20.32,14.88971935,26.99,19.77724042,6.67,4.88752107,29.17,21.3746611,41.31,30.2703891,0.02,0.01465524,12.11,8.87374515,0,0,63.81,46.76095559,67.8,49.68488934,3.19141489,0.26748114,5944314.31139576,12184.7639800189
404,404,009501,2,110010095012,404,38.26,38.26,12.47,32.5927862,12.81,33.48144276,3.1,8.10245687,12.98,33.92577104,8.24,21.53685311,1.16,3.03188709,0.48,1.25457397,0,0,0,0,12.47,32.5927862,12.81,33.48144276,14.46,37.79404077,1.64,4.28646106,11.33,29.61317303,11.33,29.61317303,0,0,0,0,0,0,12.67,33.11552535,13.83,36.14741244,-0.52273915,-3.55462624,1666318.77635493,5660.89970299497
405,405,009501,3,110010095013,405,219.23,219.23,77.16,35.19591297,51.83,23.64183734,28.92,13.19162523,90.14,41.1166355,42.81,19.52743694,13.23,6.03475802,5.19,2.36737673,0,0,0.1,0.0456142,77.16,35.19591297,49.09,22.39200839,66.78,30.46115951,17.69,8.06915112,71.73,32.71906217,75.29,34.34292752,0.1,0.0456142,3.47,1.58281257,0,0,68.18,31.1011769,78.11,35.62924782,4.09473607,-0.43333485,9549335.9640817,15069.8535279016
406,406,009503,1,110010095031,406,165.59,165.51,68.79,41.56244336,48.47,29.28523956,17.89,10.80901456,48.25,29.15231708,19.25,11.63071718,2.89,1.74611806,8.22,4.96646728,0.07,0.04432135,0,0,68.79,41.56244336,43.07,26.02259682,53.12,32.09473748,10.06,6.07818259,37.14,22.43973174,43.6,26.34281917,0,0,6.45,3.8970455,0.07,0.04,57.22,34.56775207,60.49,36.53439633,6.99469129,5.02804703,7212771.37873802,10855.4673557397
407,407,009503,2,110010095032,407,130,130,59.73,45.94615385,37.73,29.02307692,12.24,9.41538462,32.47,24.97692308,13.98,10.75384615,2.96,2.27692308,3.29,2.53076923,0,0,0.06,0.04615385,59.73,45.94615385,37,28.46153846,42.82,32.93846154,5.81,4.46923077,26.22,20.16923077,27.45,21.11538462,0.06,0.04615385,1.17,0.9,0,0,50.62,38.9354665,54.89,42.21982924,7.01068734,3.7263246,5662855.67725187,10490.4887884447
408,408,009503,3,110010095033,408,56.17,56.17,27.65,49.22556525,10.18,18.1235535,6.82,12.14171266,18.32,32.61527506,8.03,14.29588748,1.1,1.95834075,2.36,4.20153107,0,0,0.01,0.0178031,27.65,49.22556525,10.14,18.05234111,13.58,24.17660673,3.44,6.12426562,14.85,26.43760014,14.93,26.58002492,0.01,0.0178031,0.07,0.12462168,0,0,23.12,41.16076197,26.08,46.4304789,8.06480328,2.79508635,2446458.0076803,8443.74170299928
409,409,009504,1,110010095041,409,116.46,116.46,29.44,25.27906577,22.11,18.98505925,21.78,18.70170015,64.67,55.52979564,30.11,25.8543706,4.5,3.86398764,8.28,7.10973725,0,0,0.24,0.20607934,29.44,25.27906577,18.82,16.16005495,29.58,25.39927872,10.76,9.23922377,51.89,44.55607075,57.44,49.3216555,0.22,0.18890606,5.33,4.57667869,0,0,24.07,20.66981537,28.01,24.05324173,4.6092504,1.22582404,5072561.0170616,9137.10637061949
410,410,009504,2,110010095042,410,137.14,137.14,40.23,29.33498615,35.08,25.57969958,21.46,15.64824267,61.65,44.95406154,30.98,22.59005396,3.22,2.34796558,5.99,4.36779933,0,0,0.18,0.13125273,40.23,29.33498615,34.86,25.41927957,43.21,31.50794808,8.34,6.0813767,52.42,38.22371299,53.71,39.16435759,0.18,0.13125273,1.1,0.80210004,0,0,30.55,22.27650576,35.93,26.19950416,7.05848039,3.13548199,5973803.71763344,9988.111536564
411,411,009505,1,110010095051,411,42.46,42.46,12.7,29.910504,12.54,29.53367876,6.23,14.67263307,17.23,40.57936882,7.42,17.47527084,1.34,3.15591145,2.23,5.25200188,0,0,0,0,12.7,29.910504,12.53,29.51012718,16.1,37.91804051,3.57,8.40791333,13.65,32.14790391,13.66,32.17145549,0,0,0.01,0.02355158,0,0,12.42,29.24417236,13.32,31.36331528,0.66633165,-1.45281128,1849639.77874071,5779.0753516827
412,412,009505,2,110010095052,412,117.44,117.44,30.86,26.27724796,27.3,23.24591281,20.06,17.08106267,58.82,50.08514986,26.86,22.87125341,3.41,2.90361035,8.5,7.23773842,0,0,0.46,0.39168937,30.86,26.27724796,26.34,22.42847411,38,32.35694823,11.66,9.92847411,46.92,39.95231608,48.59,41.3743188,0.42,0.35762943,1.25,1.0643733,0,0,29.49,25.10855683,30.51,25.97701149,1.16869112,0.30023646,5115598.0346349,11382.8773287111
413,413,009505,3,110010095053,413,94.77,94.77,31.35,33.08008864,17.54,18.50796666,16.21,17.10456896,45.88,48.41194471,21.7,22.89754142,2.41,2.54299884,5.55,5.85628363,0,0,0,0,31.35,33.08008864,17.54,18.50796666,25.47,26.87559354,7.93,8.36762689,37.92,40.01266223,37.95,40.04431782,0,0,0.04,0.04220745,0,0,29.2,30.81143822,33,34.82114593,2.26865042,-1.7410573,4128084.59346988,10357.8083428209
414,414,009507,1,110010095071,414,72.82,72.82,16.36,22.4663554,21.36,29.33260093,11.84,16.25926943,34.85,47.85773139,12.62,17.33040374,1.86,2.55424334,8.54,11.72754738,0,0,0.25,0.34331228,16.36,22.4663554,20.14,27.65723702,27.66,37.98407031,7.52,10.32683329,23.8,32.68332876,28.8,39.54957429,0.25,0.34331228,4.75,6.52293326,0,0,13.93,19.12936007,15.37,21.10683878,3.33699533,1.35951662,3171718.48655137,8146.68647662341
415,415,009508,1,110010095081,415,113.53,113.53,38.87,34.23764644,18.89,16.63877389,10.23,9.01083414,55.77,49.12357967,30.79,27.12058487,4.92,4.3336563,9.83,8.65850436,0,0,0,0,38.87,34.23764644,18.84,16.59473267,33.48,29.49000264,14.64,12.89526997,41.02,36.13141901,41.18,36.27235092,0,0,0.16,0.14093191,0,0,33.12,29.17804599,38.78,34.1643908,5.05960045,0.07325563,4944618.4285795,13237.0261693098
357,357,009901,2,110010099012,357,455.18,455.15,313.24,68.82126771,59.37,13.04405141,21.33,4.68636713,81.95,18.00505328,34.28,7.53158299,4.2,0.92277271,22.14,4.86433044,0.04,0.00770879,0.58,0.12743052,313.24,68.82126771,53.72,11.80270241,74.22,16.30671207,20.51,4.50620675,54.81,12.0421839,67.68,14.86982314,0.2,0.04394156,12.67,2.78369768,0.04,0.01,297.8,65.42610453,312.48,68.65127315,3.39516318,0.16999456,19827083.6649437,18410.6166618317
358,358,009902,1,110010099021,358,249.96,249.96,186.08,74.44391103,23.41,9.36549848,9.66,3.86461834,40.47,16.19059049,20.18,8.07329173,2.01,0.80412866,8.62,3.44855177,0,0,0,0,186.08,74.44391103,23.37,9.34949592,33.77,13.51016163,10.4,4.16066571,29.84,11.93791007,30.11,12.04592735,0,0,0.27,0.10801728,0,0,181.71,72.69272313,187.59,75.0450054,1.7511879,-0.60109437,10888480.3748029,19086.947835551
359,359,009902,2,110010099022,359,69.9,69.9,22.95,32.83261803,13.76,19.68526466,11.02,15.76537911,33.2,47.49642346,10.44,14.93562232,2.41,3.44778255,9.33,13.34763949,0,0,0,0,22.95,32.83261803,12.69,18.15450644,24.1,34.47782546,11.42,16.33762518,21.46,30.70100143,22.85,32.68955651,0,0,1.39,1.98855508,0,0,20.11,28.76555571,22.46,32.12702045,4.06706231,0.70559757,3045060.13242621,6955.68774475958
360,360,009903,1,110010099031,360,40.46,40.46,5.08,12.55561048,10.48,25.90212556,6.53,16.13939694,24.81,61.31982205,8.76,21.65101335,2.08,5.14087988,7.44,18.38853188,0,0,0.1,0.24715769,5.08,12.55561048,10.48,25.90212556,19.94,49.28324271,9.46,23.38111715,15.29,37.79041028,15.45,38.18586258,0.1,0.24715769,0.06,0.14829461,0,0,3.95,9.76031628,3.89,9.61205831,2.7952942,2.94355216,1762699.96787923,5924.01223047433
361,361,009903,2,110010099032,361,52.4,52.4,14.45,27.57633588,12.08,23.05343511,8.33,15.89694656,25.87,49.37022901,9.92,18.93129771,1.41,2.69083969,6.22,11.87022901,0,0,0,0,14.45,27.57633588,12.07,23.03435115,19.35,36.92748092,7.28,13.89312977,18.22,34.77099237,18.6,35.49618321,0,0,0.38,0.72519084,0,0,12.06,23.01526718,13.8,26.33587786,4.5610687,1.24045802,2282643.04077557,7422.58086541354
362,362,009904,1,110010099041,362,52.43,52.43,11.41,21.7623498,13.25,25.27179096,7.62,14.53366393,27.71,52.85142094,9.91,18.90139233,3.13,5.96986458,7.06,13.46557315,0,0,0.06,0.1144383,11.41,21.7623498,10.56,20.14114057,17.17,32.74842647,6.62,12.62635895,17.37,33.12988747,23.84,45.47015068,0.06,0.1144383,6.41,12.22582491,0,0,6.89,13.1413313,10.6,20.21743277,8.6210185,1.54491703,2283657.64672225,7694.30584660727
427,427,010300,1,110010103001,427,144.82,144.82,42.93,29.64369562,28.86,19.92818671,27.31,18.85789256,73.03,50.42811766,30.27,20.90180914,7.9,5.45504765,7.56,5.22027344,0,0,0,0,42.93,29.64369562,28.3,19.54149979,43.21,29.83703908,14.91,10.29553929,57.53,39.72517608,58.68,40.51926529,0,0,1.15,0.79408921,0,0,39.62,27.37132988,41.79,28.85651153,2.27236574,0.78718409,6307846.60944911,12698.8721131793
428,428,010300,2,110010103002,428,60.03,60.03,17.3,28.81892387,11.84,19.7234716,10.59,17.64117941,30.9,51.47426287,13.12,21.8557388,1.98,3.29835082,5.21,8.67899384,0,0,0,0,17.3,28.81892387,11.83,19.70681326,19.02,31.68415792,7.19,11.97734466,23.71,39.49691821,23.72,39.51357655,0,0,0.01,0.01665834,0,0,16.39,27.38055463,16.71,27.84071976,1.43836924,0.97820411,2614358.16511113,7889.80230886808
429,429,010300,3,110010103003,429,63.5,63.5,23.8,37.48031496,13.44,21.16535433,9.82,15.46456693,26.27,41.37007874,8.88,13.98425197,2.44,3.84251969,5.12,8.06299213,0,0,0,0,23.8,37.48031496,12.7,20,19.7,31.02362205,7,11.02362205,18.69,29.43307087,20,31.49606299,0,0,1.31,2.06299213,0,0,23.96,37.72634231,25.53,40.19839395,-0.24602735,-2.71807899,2766019.27441475,6854.3567006397
430,430,010400,1,110010104001,430,142.92,142.92,80.76,56.50713686,15.36,10.7472712,12.07,8.44528408,46.62,32.61964736,26.22,18.34592779,3.22,2.25300868,5.12,3.58242373,0,0,0.19,0.13294151,80.76,56.50713686,15.34,10.73327736,23.54,16.47075287,8.21,5.74447243,38.28,26.78421495,38.62,27.02211027,0.06,0.04198153,0.28,0.1959138,0,0,61.17,42.80016793,83.67,58.54324097,13.70696893,-2.03610411,6225231.73715514,14777.25391936
431,431,010400,2,110010104002,431,527.5,525.68,204.12,38.82970629,132.59,25.22256886,57.15,10.87163293,186.26,35.4322021,93.48,17.78268148,15.34,2.9181251,20.29,3.85976259,1.82,0.34520008,2.71,0.51552275,204.12,38.82970629,130.37,24.80025871,165.48,31.47922691,35.11,6.67896819,150.62,28.65241211,156.08,29.69106681,2.5,0.47557449,2.96,0.5630802,1.82,0.35,223.94,42.45388538,213.66,40.50503327,-3.6241791,-1.67532699,22976705.3327189,21488.0957875977
432,432,010500,1,110010105001,432,82.21,82.21,19.31,23.48862669,12.18,14.81571585,14.91,18.13647975,50.65,61.61050967,25.11,30.54372947,4.92,5.9846734,5.71,6.94562705,0,0,0.07,0.08514779,19.31,23.48862669,7.83,9.52438876,15.98,19.43802457,8.16,9.92579978,39.78,48.38827393,46.91,57.06118477,0.06,0.07298382,7.07,8.59992702,0,0,11.76,14.3048291,21.55,26.21335604,9.18379759,-2.72472935,3580930.25524785,7465.61864102546
433,433,010500,2,110010105002,433,103.78,103.78,14.78,14.24166506,5.06,4.87569859,26.79,25.81422239,83.94,80.88263635,38.45,37.04952785,9.04,8.71073425,9.67,9.31778763,0,0,0,0,14.78,14.24166506,5.02,4.83715552,23.34,22.48988244,18.31,17.64309115,64.51,62.16033918,65.66,63.2684525,0,0,1.15,1.10811332,0,0,11.2,10.79310013,17.98,17.32511081,3.44856494,-3.08344575,4520027.71410262,10461.4305576174
434,434,010600,1,110010106001,434,19.27,19.27,4.6,23.87130254,1.34,6.95381422,5.61,29.11261028,13.33,69.17488324,3.9,20.23871303,0.68,3.52880125,3.13,16.24286456,0,0,0,0,4.6,23.87130254,1.34,6.95381422,5.15,26.72548002,3.81,19.7716658,9.51,49.3513233,9.52,49.40321744,0,0,0,0,0,0,3.49,18.11105345,5.27,27.34820965,5.76024909,-3.47690711,839275.411595421,4613.48615957438
435,435,010600,2,110010106002,435,257.1,257.1,25.03,9.73551147,12.91,5.02139245,82.07,31.92143135,218.19,84.86581097,75.08,29.20264489,22.94,8.92259821,38.1,14.81913652,0,0,0.97,0.3772851,25.03,9.73551147,11.77,4.57798522,71.26,27.7168417,59.49,23.13885648,156.39,60.82847141,160.82,62.55153637,0.7,0.2722676,3.73,1.45079736,0,0,16.35,6.36063023,24.12,9.38156359,3.37488125,0.35394788,11198855.4166224,15184.2633897094
436,436,010600,3,110010106003,436,29.21,29.21,5.78,19.78774392,2.86,9.79116741,7.25,24.82026703,20.57,70.42108867,5.09,17.4255392,1.59,5.44334132,6.64,22.73194112,0,0,0,0,5.78,19.78774392,2.51,8.59294762,9.82,33.61862376,7.3,24.99144129,12.34,42.24580623,13.62,46.62786717,0,0,1.28,4.38206094,0,0,4.49,15.37144813,7.23,24.75179733,4.41629579,-4.96405341,1272191.48408299,4547.94385078351
437,437,010700,1,110010107001,437,157.72,157.72,10.09,6.39741314,1.31,0.83058585,76.65,48.59878265,146.33,92.77834136,45.68,28.96271874,19.93,12.63631752,4.06,2.57418209,0,0,0,0,10.09,6.39741314,0.56,0.3550596,24.03,15.23586102,23.48,14.88714177,122.3,77.54248034,123.6,78.36672584,0,0,1.3,0.8242455,0,0,10.48,6.64510811,11.39,7.22165864,-0.24769497,-0.8242455,6869620.6028938,11046.7097242375
438,438,010700,2,110010107002,438,62.59,62.59,5.72,9.13884007,0.84,1.34206742,26.58,42.46684774,56.03,89.51909251,18.34,29.3018054,7.53,12.03067583,3.58,5.71976354,0,0,0,0,5.72,9.13884007,0.82,1.31011344,11.81,18.86882889,10.99,17.55871545,44.79,71.56095223,45.06,71.99233104,0,0,0.27,0.43137881,0,0,5.45,8.70746126,6.92,11.05607925,0.43137881,-1.91723918,2726347.10209844,7789.79382939883
439,439,010800,1,110010108001,439,27.88,27.88,2.1,7.53228121,0.39,1.39885222,12.32,44.18938307,25.38,91.03299857,6.93,24.85652798,4.15,14.88522238,1.99,7.13773314,0,0,0,0,2.1,7.53228121,0.19,0.68149211,6.26,22.45337159,6.07,21.77187948,19.25,69.04591105,19.51,69.9784792,0,0,0.27,0.96843615,0,0,2.21,7.92967348,2.59,9.29314675,-0.39739228,-1.76086555,1214166.70474518,5095.0888294397
440,440,010800,2,110010108002,440,105.1,105.1,16.41,15.61370124,5.52,5.25214082,39.41,37.49762131,83.17,79.13415794,23.82,22.6641294,12.97,12.34062797,6.97,6.63177926,0,0,0,0,16.41,15.61370124,4.64,4.41484301,23.37,22.23596575,18.73,17.82112274,62.99,59.93339677,65.32,62.15033302,0,0,2.33,2.21693625,0,0,14.88,14.17682927,18.78,17.87209745,1.43687197,-2.25839621,4577412.87138513,8795.61911571158
441,441,010800,3,110010108003,441,30.51,30.51,3.47,11.37332022,1.26,4.12979351,10.65,34.906588,25.78,84.49688627,7.69,25.20485087,4.41,14.45427729,3.03,9.93117011,0,0,0,0,3.47,11.37332022,1.26,4.12979351,8.69,28.48246477,7.43,24.35267126,18.22,59.7181252,18.35,60.14421501,0,0,0.13,0.42608981,0,0,3.79,12.42215667,4.77,15.63421829,-1.04883645,-4.26089807,1328911.68495689,4890.26663516252
442,442,010900,1,110010109001,442,27.31,27.31,9.31,34.09007689,4.53,16.58733065,3.63,13.29183449,13.39,49.02965947,6.45,23.61772245,1.75,6.40790919,1.57,5.74880996,0,0,0.08,0.29293299,9.31,34.09007689,4.49,16.44086415,7.66,28.04833394,3.17,11.60746979,10.07,36.87294031,10.34,37.86158916,0.02,0.07323325,0.24,0.87879897,0,0,6.55,23.97510981,9.85,36.05417277,10.11496709,-1.96409587,1189818.3346443,4589.54237354491
443,443,010900,2,110010109002,443,1285.8,567.26,168.71,29.74121214,83.86,14.7833445,47.07,8.29778232,311.68,54.94482248,132.81,23.41254451,32.39,5.70990375,99.41,17.5245919,718.54,55.88289726,3.02,0.53238374,168.71,29.74121214,78.25,13.79438,209.28,36.89313542,131.03,23.09875542,179.85,31.70503825,189.28,33.36741529,3.02,0.53238374,6.41,1.1299933,718.54,55.88,159.86,28.87696671,182.05,32.63246576,0.86424543,-2.89125362,56007842.8232404,40602.5315578831
444,444,011000,1,110010110001,444,8.82,8.82,2.59,29.36507937,1,11.33786848,1.61,18.25396825,5.23,59.29705215,2.33,26.41723356,0.94,10.65759637,0.35,3.96825397,0,0,0,0,2.59,29.36507937,1,11.33786848,2.26,25.62358277,1.26,14.28571429,3.95,44.7845805,3.98,45.12471655,0,0,0.03,0.34013605,0,0,1.92,21.76870748,3.08,34.92063492,7.59637188,-5.55555556,384254.353543397,2999.95382385564
445,445,011000,2,110010110002,445,198.98,109.13,28.75,26.34472647,37.12,34.01447815,12.29,11.26179786,42.86,39.27426006,19.68,18.03353798,6.2,5.68129754,4.69,4.29762668,89.85,45.1560905,0.39,0.35737194,28.75,26.34472647,36.63,33.56547237,46.88,42.95794007,10.25,9.3924677,31.97,29.29533584,33.49,30.68817007,0.22,0.20159443,1.3,1.19123981,89.85,45.16,21.66,20.5152491,34.09,31.62337662,5.82947737,-5.27865015,8666685.04098096,17848.5675982972
446,446,011000,3,110010110003,446,17.49,17.49,5.12,29.27387078,1.21,6.91823899,3.4,19.43967982,11.02,63.00743282,4.72,26.98684963,1.57,8.97655803,1.33,7.60434534,0,0,0.15,0.85763293,5.12,29.27387078,1.21,6.91823899,4.06,23.21326472,2.86,16.35220126,8.12,46.42652945,8.31,47.51286449,0.15,0.85763293,0.04,0.22870212,0,0,3.37,19.35669156,6.21,35.50600343,9.91717923,-6.23213265,761999.736774948,3799.86688388359
447,447,011000,4,110010110004,447,28.85,28.85,9.69,33.58752166,3.06,10.60658579,6.21,21.52512998,16.05,55.63258232,5.13,17.78162912,2.87,9.94800693,1.84,6.37781629,0,0,0.05,0.17331023,9.69,33.58752166,3.06,10.60658579,7.66,26.55112652,4.6,15.94454073,11.34,39.3067591,11.5,39.86135182,0.05,0.17331023,0.11,0.3812825,0,0,6.94,24.06380028,10.98,38.05892548,9.52372139,-4.47140381,1256588.0432245,5058.90294447491
448,448,011100,1,110010111001,448,361.23,361.23,100.73,27.88528085,38.05,10.53345514,77.27,21.39080364,221.35,61.27674889,108.19,29.95044708,8.18,2.26448523,27.71,7.67101293,0,0,1.09,0.30174681,100.73,27.88528085,37.8,10.46424716,72.99,20.20596296,35.19,9.7417158,185.46,51.34125073,187.51,51.90875619,1.09,0.30174681,0.96,0.26575866,0,0,91.05,25.20903705,90.91,25.16748796,2.6762438,2.71779289,15735006.9179572,22245.4503784735
449,449,011100,2,110010111002,449,172.21,172.21,73.86,42.88949538,32.18,18.68648743,21.61,12.54863248,66.18,38.42982405,23.34,13.55321991,6.09,3.53638,15.14,8.79159166,0,0,0,0,73.86,42.88949538,31.97,18.56454329,51.51,29.91115499,19.54,11.3466117,44.93,26.09023866,46.85,27.2051565,0,0,1.92,1.11491783,0,0,67.49,39.18824759,67.12,38.97340611,3.70124779,3.91608928,7501583.12728764,15384.9076575587
450,450,011100,3,110010111003,450,964.22,896.3,443.48,49.4789691,256.01,28.56298114,34.86,3.88932277,187.76,20.94834319,92.5,10.32020529,11.53,1.28639964,48.88,5.45353118,67.93,7.04486896,9.04,1.00859087,443.48,49.4789691,206.42,23.03023541,261.61,29.18777195,55.18,6.15642084,127.3,14.20283387,191.52,21.36784559,8.58,0.95726877,55.65,6.20885864,67.62,7.01,391.85,43.65335769,407.74,45.571799,5.8256114,3.9071701,42000838.4990643,42479.5434891028
