OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
4128,11,001,000502,2002,110010005022002,4128,7.44,7.44,3.19,42.87634409,1.02,13.70967742,1.36,18.27956989,3.23,43.41397849,0.9,12.09677419,0.13,1.74731183,0.84,11.29032258,0,0,0,0,3.19,42.87634409,0.98,13.17204301,1.93,25.94086022,0.95,12.7688172,2.25,30.24193548,2.33,31.3172043,0,0,0.08,1.07526882,0,0,3.11,41.80107527,2.64,35.48387097,1.07526882,7.39247312,324236.812127907,3267.12859262241
4129,11,001,000902,2006,110010009022006,4129,6.48,6.48,3.74,57.71604938,1.13,17.4382716,0.8,12.34567901,1.6,24.69135802,0.59,9.10493827,0.07,1.08024691,0.15,2.31481481,0,0,0,0,3.74,57.71604938,1.13,17.4382716,1.34,20.67901235,0.21,3.24074074,1.38,21.2962963,1.4,21.60493827,0,0,0.01,0.15432099,0,0,3.41,52.62345679,2.72,41.97530864,5.09259259,15.74074074,282039.707639229,2243.59298817945
4130,11,001,009901,2025,110010099012025,4130,7.19,7.19,3.06,42.55910987,1.36,18.91515994,1.1,15.29902643,2.76,38.38664812,0.88,12.23922114,0,0,0.78,10.84840056,0,0,0,0,3.06,42.55910987,1.36,18.91515994,2.15,29.90264256,0.79,10.98748261,1.98,27.53824757,1.98,27.53824757,0,0,0,0,0,0,2.68,37.27399166,3.17,44.08901252,5.28511822,-1.52990264,313059.683548147,2639.19226731209
4131,11,001,002102,1012,110010021021012,4131,1.87,1.87,0.7,37.43315508,0.18,9.62566845,0.38,20.32085562,0.99,52.94117647,0.34,18.18181818,0.05,2.67379679,0.23,12.29946524,0,0,0,0,0.7,37.43315508,0.18,9.62566845,0.46,24.59893048,0.28,14.97326203,0.71,37.96791444,0.71,37.96791444,0,0,0,0,0,0,0.64,34.04255319,0.75,39.89361702,3.39060189,-2.46046194,81702.0886311071,1477.85497750252
4132,11,001,007407,2004,110010074072004,4132,4.06,4.06,0.7,17.24137931,0.43,10.591133,1.2,29.55665025,2.91,71.67487685,0.89,21.92118227,0.29,7.14285714,0.52,12.80788177,0,0,0.01,0.24630542,0.7,17.24137931,0.43,10.591133,1.25,30.78817734,0.82,20.19704434,2.09,51.47783251,2.1,51.72413793,0.01,0.24630542,0,0,0,0,0.97,23.89162562,0.41,10.09852217,-6.65024631,7.14285714,176656.240364374,2144.98374912805
4133,11,001,000801,3035,110010008013035,4133,1.81,1.81,1.36,75.13812155,0.15,8.28729282,0.07,3.86740331,0.3,16.57458564,0.2,11.04972376,0.02,1.10497238,0.01,0.55248619,0,0,0,0,1.36,75.13812155,0.15,8.28729282,0.18,9.94475138,0.03,1.65745856,0.27,14.91712707,0.27,14.91712707,0,0,0,0,0,0,1.31,72.37569061,1,55.24861878,2.76243094,19.88950276,78844.5677347263,1458.74593428348
4134,11,001,001600,1003,110010016001003,4134,7.96,7.96,3.14,39.44723618,1.7,21.35678392,1.3,16.33165829,3.1,38.94472362,0.9,11.30653266,0.14,1.75879397,0.75,9.42211055,0,0,0.02,0.25125628,3.14,39.44723618,1.7,21.35678392,2.58,32.4120603,0.88,11.05527638,2.2,27.63819095,2.24,28.14070352,0.02,0.25125628,0.02,0.25125628,0,0,2.43,30.52763819,3.29,41.33165829,8.91959799,-1.88442211,346854.342784874,2775.8367398985
4135,11,001,006202,1183,110010062021183,4135,0.99,0.88,0.34,38.63636364,0.01,1.13636364,0,0,0.52,59.09090909,0.45,51.13636364,0.05,5.68181818,0.02,2.27272727,0.11,11.02224444,0,0,0.34,38.63636364,0.01,1.13636364,0.09,10.22727273,0.08,9.09090909,0.45,51.13636364,0.45,51.13636364,0,0,0,0,0.11,11.02,0.09,10.34482759,0.43,48.86363636,28.29153605,-10.22727273,43032.0491861115,1201.01129861534
4136,11,001,002801,2003,110010028012003,4136,2.86,2.86,0.66,23.07692308,0.25,8.74125874,0.72,25.17482517,1.96,68.53146853,0.65,22.72727273,0.14,4.8951049,0.44,15.38461538,0,0,0,0,0.66,23.07692308,0.25,8.74125874,0.83,29.02097902,0.58,20.27972028,1.37,47.9020979,1.37,47.9020979,0,0,0,0,0,0,0.69,24.12587413,0.55,19.23076923,-1.04895105,3.84615385,124638.571866401,1654.65876381251
4137,11,001,006600,1012,110010066001012,4137,2.46,2.46,0.39,15.85365854,0.03,1.2195122,0.77,31.30081301,2.04,82.92682927,0.91,36.99186992,0.27,10.97560976,0.09,3.65853659,0,0,0,0,0.39,15.85365854,0.03,1.2195122,0.39,15.85365854,0.36,14.63414634,1.68,68.29268293,1.68,68.29268293,0,0,0,0,0,0,0.32,13.00813008,0.39,15.85365854,2.84552846,0,107052.481041061,1400.77981841952
4138,11,001,011100,1020,110010111001020,4138,4.2,4.2,2.2,52.38095238,0.75,17.85714286,0.36,8.57142857,1.25,29.76190476,0.55,13.0952381,0.11,2.61904762,0.22,5.23809524,0,0,0,0,2.2,52.38095238,0.75,17.85714286,1.09,25.95238095,0.34,8.0952381,0.92,21.9047619,0.92,21.9047619,0,0,0,0,0,0,1.63,38.71733967,2.04,48.45605701,13.66361271,3.92489537,183311.934333008,1999.30843370715
4139,11,001,009501,1009,110010095011009,4139,3.56,3.56,0.86,24.15730337,0.31,8.70786517,0,0,2.39,67.13483146,2.04,57.30337079,0.21,5.8988764,0.15,4.21348315,0,0,0,0,0.86,24.15730337,0.31,8.70786517,0.66,18.53932584,0.36,10.11235955,2.04,57.30337079,2.04,57.30337079,0,0,0,0,0,0,0.24,6.76056338,0.71,20,17.39673999,4.15730337,154775.410425944,4990.51474414922
4140,11,001,000600,2002,110010006002002,4140,15.53,15.53,9.35,60.2060528,1.76,11.33290406,1.99,12.81390856,4.35,28.01030264,1.16,7.46941404,0.22,1.41661301,0.97,6.24597553,0,0,0.07,0.4507405,9.35,60.2060528,1.72,11.07533806,2.85,18.35157759,1.13,7.27623954,3.16,20.3477141,3.33,21.44236961,0.04,0.257566,0.13,0.8370895,0,0,8.7,56.02060528,6.38,41.08177721,4.18544752,19.1242756,676256.48946064,4811.94202645268
4141,11,001,007301,1120,110010073011120,4141,0.68,0.68,0.07,10.29411765,0.14,20.58823529,0,0,0.47,69.11764706,0.44,64.70588235,0,0,0.03,4.41176471,0,0,0,0,0.07,10.29411765,0.14,20.58823529,0.16,23.52941176,0.03,4.41176471,0.44,64.70588235,0.44,64.70588235,0,0,0,0,0,0,0,0,0.08,11.94029851,10.29411765,-1.64618086,29444.9811025468,697.677318619247
4142,11,001,010700,1011,110010107001011,4142,4.97,4.97,0.38,7.64587525,0.01,0.20120724,2.49,50.10060362,4.57,91.95171026,1.41,28.37022133,0.59,11.87122736,0.08,1.60965795,0,0,0,0,0.38,7.64587525,0.01,0.20120724,0.69,13.8832998,0.68,13.68209256,3.89,78.26961771,3.89,78.26961771,0,0,0,0,0,0,0.34,6.85483871,0.34,6.85483871,0.79103654,0.79103654,216176.724858351,1869.28466132837
4143,11,001,007301,1045,110010073011045,4143,9.46,9.46,3.34,35.30655391,4.74,50.10570825,0.16,1.69133192,1.38,14.58773784,0.63,6.65961945,0.24,2.53699789,0.35,3.69978858,0,0,0,0,3.34,35.30655391,4.73,50,5,52.85412262,0.28,2.95983087,0.79,8.35095137,1.11,11.73361522,0,0,0.32,3.38266385,0,0,0,0,3.13,33.08668076,35.30655391,2.21987315,411927.682087369,2563.68477974978
4144,11,001,000802,1013,110010008021013,4144,32.59,32.59,15.96,48.97207732,3.5,10.73949064,4.69,14.39091746,13.14,40.31911629,4.82,14.78981283,1.04,3.19116293,2.59,7.94722307,0,0,0,0,15.96,48.97207732,3.43,10.52470083,5.77,17.70481743,2.33,7.14943234,9.5,29.15004603,10.87,33.35378951,0,0,1.37,4.20374348,0,0,14.74,45.21472393,13.96,42.82208589,3.7573534,6.14999143,1419586.69914997,6100.08095778112
4145,11,001,003800,1000,110010038001000,4145,6.83,6.83,0.79,11.56661786,0.42,6.14934114,3,43.9238653,5.62,82.284041,0.9,13.17715959,0.7,10.2489019,1.01,14.78770132,0,0,0,0,0.79,11.56661786,0.42,6.14934114,2.13,31.18594436,1.71,25.03660322,3.91,57.24743777,3.91,57.24743777,0,0,0,0,0,0,1.19,17.42313324,1.27,18.59443631,-5.85651537,-7.02781845,297286.567048132,2410.12932121637
4146,11,001,009201,1014,110010092011014,4146,4.97,4.97,1.34,26.96177062,0.82,16.49899396,1.23,24.74849095,2.81,56.53923541,0.76,15.2917505,0.13,2.61569416,0.68,13.68209256,0,0,0,0,1.34,26.96177062,0.82,16.49899396,1.64,32.99798793,0.81,16.29778672,1.99,40.04024145,1.99,40.04024145,0,0,0,0,0,0,1.08,21.68674699,1.3,26.10441767,5.27502364,0.85735295,216697.831826914,1962.58632200264
4147,11,001,004901,2000,110010049012000,4147,2.65,2.65,0.51,19.24528302,0.05,1.88679245,0.72,27.16981132,2.09,78.86792453,0.86,32.45283019,0.13,4.90566038,0.37,13.96226415,0,0,0,0,0.51,19.24528302,0.05,1.88679245,0.56,21.13207547,0.51,19.24528302,1.58,59.62264151,1.58,59.62264151,0,0,0,0,0,0,0.54,20.45454545,0.69,26.13636364,-1.20926244,-6.89108062,115235.57234948,1402.29056107312
4148,11,001,004202,2006,110010042022006,4148,1.94,1.94,0.14,7.21649485,0.01,0.51546392,0.83,42.78350515,1.8,92.78350515,0.6,30.92783505,0.3,15.46391753,0.07,3.60824742,0,0,0,0,0.14,7.21649485,0.01,0.51546392,0.38,19.58762887,0.37,19.07216495,1.43,73.71134021,1.43,73.71134021,0,0,0,0,0,0,0.1,5.15463918,0.08,4.12371134,2.06185567,3.09278351,84653.7096500582,1221.95827061026
4149,11,001,008001,1006,110010080011006,4149,1.77,1.77,0.99,55.93220339,0.06,3.38983051,0.22,12.42937853,0.72,40.6779661,0.32,18.07909605,0.07,3.95480226,0.1,5.64971751,0,0,0,0,0.99,55.93220339,0.06,3.38983051,0.23,12.99435028,0.17,9.60451977,0.54,30.50847458,0.55,31.07344633,0,0,0.01,0.56497175,0,0,0.84,47.72727273,0.9,51.13636364,8.20493066,4.79583975,76804.8712663792,1454.39173121842
4150,11,001,004701,2003,110010047012003,4150,10.07,10.07,0.62,6.15690169,2.35,23.3366435,1.31,13.00893744,6.47,64.25024826,2.88,28.59980139,1.11,11.02284012,1.16,11.51936445,0,0,0.64,6.35551142,0.62,6.15690169,1.49,14.79642502,3.09,30.68520358,1.59,15.78947368,4.19,41.60873883,6.37,63.2571996,0.47,4.6673287,1.72,17.08043694,0,0,0.74,7.34856008,0.39,3.87288977,-1.19165839,2.28401192,438632.088613334,2711.80936553874
4430,11,001,001804,3006,110010018043006,4430,0.54,0.54,0.38,70.37037037,0.05,9.25925926,0.04,7.40740741,0.11,20.37037037,0.03,5.55555556,0.01,1.85185185,0.02,3.7037037,0,0,0,0,0.38,70.37037037,0.05,9.25925926,0.08,14.81481481,0.03,5.55555556,0.07,12.96296296,0.07,12.96296296,0,0,0,0,0,0,0.22,40.74074074,0.36,66.66666667,29.62962963,3.7037037,23493.0552044241,720.099040347051
4431,11,001,009804,2002,110010098042002,4431,9.98,9.98,2.4,24.04809619,1.46,14.62925852,2.24,22.44488978,6.11,61.22244489,2.85,28.55711423,0.25,2.50501002,0.76,7.61523046,0,0,0,0,2.4,24.04809619,1.43,14.32865731,2.3,23.04609218,0.86,8.61723447,5.09,51.00200401,5.28,52.90581162,0,0,0.19,1.90380762,0,0,0.31,3.10621242,2.4,24.04809619,20.94188377,0,434716.698529392,3188.99429863302
4432,11,001,002201,1002,110010022011002,4432,2.2,2.2,0.5,22.72727273,0.27,12.27272727,0.7,31.81818182,1.43,65,0.38,17.27272727,0.1,4.54545455,0.25,11.36363636,0,0,0,0,0.5,22.72727273,0.27,12.27272727,0.62,28.18181818,0.35,15.90909091,1.08,49.09090909,1.08,49.09090909,0,0,0,0,0,0,0.73,33.33333333,0.66,30.1369863,-10.60606061,-7.40971357,95493.2571525969,1268.10147104954
4433,11,001,007301,1132,110010073011132,4433,2.34,2.34,0.09,3.84615385,1.29,55.12820513,0.3,12.82051282,0.96,41.02564103,0,0,0.6,25.64102564,0.06,2.56410256,0,0,0,0,0.09,3.84615385,1.29,55.12820513,1.95,83.33333333,0.65,27.77777778,0.31,13.24786325,0.31,13.24786325,0,0,0,0,0,0,0.01,0.42735043,0.11,4.7008547,3.41880342,-0.85470085,102088.817192261,1549.55841041133
4434,11,001,001804,1003,110010018041003,4434,12.16,12.16,5.24,43.09210526,4.02,33.05921053,0.58,4.76973684,2.84,23.35526316,0.72,5.92105263,0.4,3.28947368,1.14,9.375,0,0,0.06,0.49342105,5.24,43.09210526,1.61,13.24013158,2.25,18.50328947,0.64,5.26315789,1.31,10.77302632,4.68,38.48684211,0,0,3.37,27.71381579,0,0,5.31,43.66776316,6.02,49.50657895,-0.57565789,-6.41447368,529838.856734477,3146.02920001025
4435,11,001,010200,2016,110010102002016,4435,3.55,3.55,0.19,5.35211268,0.06,1.69014085,0.98,27.6056338,3.3,92.95774648,1.23,34.64788732,0.33,9.29577465,0.76,21.4084507,0,0,0,0,0.19,5.35211268,0.06,1.69014085,1.15,32.3943662,1.09,30.70422535,2.21,62.25352113,2.21,62.25352113,0,0,0,0,0,0,0.14,3.94366197,0.26,7.32394366,1.4084507,-1.97183099,154581.160283386,1576.20678334524
4436,11,001,008701,2004,110010087012004,4436,5.19,5.19,1.14,21.96531792,0.14,2.69749518,1.81,34.87475915,3.91,75.3371869,1.19,22.92870906,0.23,4.43159923,0.67,12.90944123,0,0,0,0,1.14,21.96531792,0.14,2.69749518,1.04,20.03853565,0.9,17.34104046,3,57.80346821,3,57.80346821,0,0,0,0,0,0,0.68,13.12741313,0.96,18.53281853,8.83790479,3.43249939,225844.152151319,1906.68128971427
4437,11,001,001001,4019,110010010014019,4437,9.36,9.36,3.39,36.21794872,5.41,57.7991453,0.07,0.74786325,0.56,5.98290598,0.43,4.59401709,0.02,0.21367521,0.05,0.53418803,0,0,0,0,3.39,36.21794872,1.33,14.20940171,1.39,14.85042735,0.06,0.64102564,0.49,5.23504274,4.58,48.93162393,0,0,4.08,43.58974359,0,0,2.59,27.64140875,3.42,36.49946638,8.57653997,-0.28151766,407870.224285667,2561.82207219638
4438,11,001,003200,3001,110010032003001,4438,13.03,13.03,1.54,11.81887951,1.61,12.3561013,3.9,29.93092863,9.88,75.82501919,3.19,24.4819647,1.03,7.904835,1.77,13.58403684,0,0,0,0,1.54,11.81887951,1.61,12.3561013,4.25,32.61703761,2.64,20.2609363,7.09,54.41289332,7.24,55.56408289,0,0,0.15,1.15118956,0,0,1.34,10.28396009,1.52,11.66538757,1.53491942,0.15349194,567695.444344253,3182.1264971883
4439,11,001,009505,1004,110010095051004,4439,8.6,8.6,2.98,34.65116279,2.84,33.02325581,1.15,13.37209302,2.78,32.3255814,0.99,11.51162791,0.23,2.6744186,0.4,4.65116279,0,0,0,0,2.98,34.65116279,2.84,33.02325581,3.48,40.46511628,0.63,7.3255814,2.14,24.88372093,2.14,24.88372093,0,0,0,0,0,0,3.21,37.3255814,3.15,36.62790698,-2.6744186,-1.97674419,374609.591877433,2733.62024651581
4440,11,001,011100,1009,110010111001009,4440,0.95,0.95,0.24,25.26315789,0.1,10.52631579,0.07,7.36842105,0.6,63.15789474,0.38,40,0.05,5.26315789,0.11,11.57894737,0,0,0,0,0.24,25.26315789,0.1,10.52631579,0.26,27.36842105,0.15,15.78947368,0.45,47.36842105,0.45,47.36842105,0,0,0,0,0,0,0.14,14.73684211,0.22,23.15789474,10.52631579,2.10526316,41302.2318114389,923.042277846757
4441,11,001,009807,2004,110010098072004,4441,5.76,5.76,3.59,62.32638889,0.18,3.125,0,0,1.98,34.375,1.69,29.34027778,0.21,3.64583333,0.08,1.38888889,0,0,0,0,3.59,62.32638889,0.18,3.125,0.48,8.33333333,0.3,5.20833333,1.69,29.34027778,1.69,29.34027778,0,0,0,0,0,0,3.4,59.13043478,3.47,60.34782609,3.19595411,1.9785628,250630.856929833,3716.27240977457
4442,11,001,009503,3017,110010095033017,4442,8.46,8.46,8.02,94.79905437,0.03,0.35460993,0,0,0.41,4.8463357,0.38,4.49172577,0.02,0.23640662,0,0,0,0,0,0,8.02,94.79905437,0.03,0.35460993,0.06,0.70921986,0.02,0.23640662,0.38,4.49172577,0.38,4.49172577,0,0,0,0,0,0,7.84,92.6713948,7.98,94.32624113,2.12765957,0.47281324,368541.342779577,2434.03977238742
4443,11,001,001901,2001,110010019012001,4443,2.48,2.48,0.5,20.16129032,0.57,22.98387097,0.47,18.9516129,1.41,56.85483871,0.54,21.77419355,0.12,4.83870968,0.29,11.69354839,0,0,0,0,0.5,20.16129032,0.57,22.98387097,0.98,39.51612903,0.4,16.12903226,1,40.32258065,1,40.32258065,0,0,0,0,0,0,0.64,25.80645161,0.68,27.41935484,-5.64516129,-7.25806452,108115.028115768,1364.35788830316
4444,11,001,001001,5013,110010010015013,4444,4.39,4.39,2.68,61.04783599,0.6,13.66742597,0.59,13.43963554,1.11,25.28473804,0.35,7.97266515,0.07,1.59453303,0.1,2.27790433,0,0,0,0,2.68,61.04783599,0.6,13.66742597,0.77,17.53986333,0.17,3.87243736,0.94,21.41230068,0.94,21.41230068,0,0,0,0,0,0,2.55,58.08656036,2.51,57.17539863,2.96127563,3.87243736,191185.680949386,1760.89646038704
4445,11,001,000400,2003,110010004002003,4445,4.37,4.37,2.97,67.96338673,0.42,9.61098398,0.46,10.52631579,0.99,22.65446224,0.25,5.7208238,0.03,0.68649886,0.25,5.7208238,0,0,0,0,2.97,67.96338673,0.41,9.38215103,0.69,15.78947368,0.27,6.1784897,0.71,16.24713959,0.72,16.47597254,0,0,0,0,0,0,2.29,52.28310502,2.25,51.36986301,15.6802817,16.59352371,190593.151570818,1704.57265117312
4446,11,001,010900,2028,110010109002028,4446,17.48,17.48,0.05,0.28604119,1.47,8.40961098,2.45,14.01601831,15.95,91.24713959,4.71,26.94508009,2.12,12.12814645,6.67,38.15789474,0,0,0,0,0.05,0.28604119,1.47,8.40961098,10.26,58.69565217,8.79,50.28604119,7.16,40.9610984,7.16,40.9610984,0,0,0,0,0,0,0,0,0.3,1.71624714,0.28604119,-1.43020595,761276.024647186,3903.007963309
4447,11,001,007503,1010,110010075031010,4447,3.78,3.78,1,26.45502646,0.24,6.34920635,1.04,27.51322751,2.53,66.93121693,0.89,23.54497355,0.27,7.14285714,0.32,8.46560847,0,0,0.01,0.26455026,1,26.45502646,0.24,6.34920635,0.84,22.22222222,0.59,15.60846561,1.93,51.05820106,1.94,51.32275132,0.01,0.26455026,0,0,0,0,0.97,25.66137566,0.96,25.3968254,0.79365079,1.05820106,164773.412081324,1673.81296439674
4448,11,001,008702,1011,110010087021011,4448,2.68,2.68,0.29,10.82089552,0.19,7.08955224,0.93,34.70149254,2.07,77.23880597,0.83,30.97014925,0.1,3.73134328,0.22,8.20895522,0,0,0.13,4.85074627,0.29,10.82089552,0.19,7.08955224,0.51,19.02985075,0.32,11.94029851,1.75,65.29850746,1.88,70.14925373,0.13,4.85074627,0,0,0,0,0.35,13.05970149,0.3,11.19402985,-2.23880597,-0.37313433,116627.510711316,1376.56518377184
4449,11,001,000802,2008,110010008022008,4449,5.46,5.46,2.48,45.42124542,0.72,13.18681319,1.24,22.71062271,2.27,41.57509158,0.58,10.62271062,0.05,0.91575092,0.41,7.50915751,0,0,0,0,2.48,45.42124542,0.71,13.003663,1.16,21.24542125,0.45,8.24175824,1.81,33.15018315,1.82,33.33333333,0,0,0.01,0.18315018,0,0,1.92,35.16483516,1.95,35.71428571,10.25641026,9.70695971,237877.318541144,2483.58876948228
4450,11,001,001001,3003,110010010013003,4450,3.87,3.87,2.56,66.1498708,0.49,12.66149871,0.5,12.91989664,0.82,21.18863049,0.2,5.16795866,0.03,0.7751938,0.09,2.3255814,0,0,0,0,2.56,66.1498708,0.49,12.66149871,0.6,15.50387597,0.12,3.10077519,0.7,18.0878553,0.7,18.0878553,0,0,0,0,0,0,2.15,55.55555556,2.41,62.27390181,10.59431525,3.87596899,168443.820253733,1667.39230571389
4451,11,001,000400,2027,110010004002027,4451,6.34,6.34,2.03,32.01892744,1.79,28.23343849,0.29,4.57413249,1.98,31.23028391,1.01,15.93059937,0.32,5.04731861,0.36,5.67823344,0,0,0.54,8.51735016,2.03,32.01892744,0.53,8.35962145,0.98,15.45741325,0.45,7.0977918,1.3,20.50473186,3.33,52.52365931,0.07,1.10410095,1.97,31.07255521,0,0,2.01,31.7535545,1.96,30.96366509,0.26537294,1.05526236,275879.806714631,2193.95737541589
4452,11,001,007808,1005,110010078081005,4452,13.78,13.78,2.33,16.90856314,3.43,24.89114659,2.29,16.61828737,8.02,58.20029028,2.65,19.23076923,1.77,12.84470247,1.31,9.5065312,0,0,0,0,2.33,16.90856314,2.75,19.95645864,5.46,39.62264151,2.71,19.66618287,4.94,35.8490566,5.99,43.46879536,0,0,1.05,7.61973875,0,0,1.64,11.90130624,2.43,17.63425254,5.00725689,-0.7256894,600385.383201203,4068.46775260962
4453,11,001,008301,2001,110010083012001,4453,3.07,3.07,0.28,9.12052117,0.11,3.58306189,1.02,33.2247557,2.68,87.29641694,0.88,28.66449511,0.33,10.74918567,0.44,14.33224756,0,0,0,0,0.28,9.12052117,0.11,3.58306189,0.59,19.21824104,0.48,15.63517915,1.9,61.88925081,2.2,71.66123779,0,0,0.3,9.77198697,0,0,0.42,13.68078176,0.35,11.40065147,-4.56026059,-2.28013029,133635.011313202,1489.22539070763
4454,11,001,006202,1014,110010062021014,4454,5.39,5.39,1.37,25.4174397,2.14,39.70315399,0,0,1.88,34.87940631,1.34,24.86085343,0.45,8.34879406,0.09,1.66975881,0,0,0,0,1.37,25.4174397,0.27,5.00927644,0.72,13.3580705,0.45,8.34879406,1.34,24.86085343,3.3,61.2244898,0,0,1.96,36.36363636,0,0,1.09,20.22263451,1.74,32.28200371,5.19480519,-6.86456401,234665.113855086,1919.21937150683
4455,11,001,005201,2003,110010052012003,4455,3.46,3.46,0.6,17.34104046,0.1,2.89017341,1.25,36.12716763,2.76,79.76878613,0.78,22.5433526,0.24,6.93641618,0.48,13.87283237,0,0,0,0,0.6,17.34104046,0.1,2.89017341,0.83,23.98843931,0.73,21.0982659,2.03,58.67052023,2.03,58.67052023,0,0,0,0,0,0,0.51,14.73988439,0.74,21.38728324,2.60115607,-4.04624277,150570.965000668,1656.45404942719
4151,11,001,009503,1004,110010095031004,4151,5.02,5.02,2.24,44.62151394,1.91,38.04780876,0,0,0.86,17.1314741,0.83,16.53386454,0.03,0.59760956,0,0,0,0,0,0,2.24,44.62151394,1.91,38.04780876,1.95,38.84462151,0.04,0.79681275,0.83,16.53386454,0.83,16.53386454,0,0,0,0,0,0,1.83,36.45418327,1.94,38.64541833,8.16733068,5.97609562,218437.411251325,4377.26474617399
4152,11,001,007806,2000,110010078062000,4152,12.74,12.74,2.39,18.75981162,1.68,13.18681319,0.91,7.14285714,8.67,68.0533752,3.84,30.14128728,0.74,5.80847724,3.18,24.96075353,0,0,0,0,2.39,18.75981162,1.68,13.18681319,5.6,43.95604396,3.92,30.76923077,4.75,37.28414443,4.75,37.28414443,0,0,0,0,0,0,1.48,11.61695447,1.66,13.02982732,7.14285714,5.7299843,554781.13910658,5616.40155102015
4153,11,001,001901,3005,110010019013005,4153,4.95,4.95,2.24,45.25252525,0.91,18.38383838,0.69,13.93939394,1.8,36.36363636,0.58,11.71717172,0.12,2.42424242,0.41,8.28282828,0,0,0,0,2.24,45.25252525,0.91,18.38383838,1.44,29.09090909,0.53,10.70707071,1.27,25.65656566,1.27,25.65656566,0,0,0,0,0,0,2.24,45.25252525,2.26,45.65656566,0,-0.4040404,215398.481217569,1862.60531626524
4154,11,001,007809,2004,110010078092004,4154,2.96,2.96,1.18,39.86486486,0.31,10.47297297,0.48,16.21621622,1.47,49.66216216,0.47,15.87837838,0.09,3.04054054,0.43,14.52702703,0,0,0,0,1.18,39.86486486,0.31,10.47297297,0.83,28.04054054,0.52,17.56756757,0.95,32.09459459,0.95,32.09459459,0,0,0,0,0,0,0.87,29.29292929,1.01,34.00673401,10.57193557,5.85813086,129233.229236756,1496.95737182272
4155,11,001,004802,1006,110010048021006,4155,7.63,7.63,1.08,14.15465269,0.2,2.62123198,3.31,43.38138925,6.36,83.35517693,1.45,19.00393185,0.4,5.24246396,1.2,15.72739187,0,0,0,0,1.08,14.15465269,0.2,2.62123198,1.8,23.59108781,1.6,20.96985583,4.75,62.2542595,4.75,62.2542595,0,0,0,0,0,0,0.9,11.78010471,1.34,17.53926702,2.37454797,-3.38461433,332544.347490631,2456.57007382872
4156,11,001,002201,2003,110010022012003,4156,3.08,3.08,0.87,28.24675325,0.39,12.66233766,0.81,26.2987013,1.82,59.09090909,0.46,14.93506494,0.06,1.94805195,0.48,15.58441558,0,0,0,0,0.87,28.24675325,0.39,12.66233766,0.93,30.19480519,0.54,17.53246753,1.28,41.55844156,1.28,41.55844156,0,0,0,0,0,0,0.93,30.19480519,0.95,30.84415584,-1.94805195,-2.5974026,134280.117108342,1453.53529633031
4157,11,001,009604,1009,110010096041009,4157,6.28,6.28,2.89,46.01910828,0.2,3.18471338,0,0,3.19,50.79617834,1.26,20.06369427,0,0,1.94,30.89171975,0,0,0,0,2.89,46.01910828,0.2,3.18471338,2.13,33.91719745,1.94,30.89171975,1.26,20.06369427,1.26,20.06369427,0,0,0,0,0,0,1.83,29.14012739,2.54,40.44585987,16.87898089,5.57324841,273491.052241988,3807.87709053251
4158,11,001,006202,1046,110010062021046,4158,5.81,5.81,1.33,22.89156627,0.52,8.95008606,1.34,23.0636833,3.96,68.15834768,1.2,20.65404475,0.93,16.00688468,0.49,8.43373494,0,0,0,0,1.33,22.89156627,0.52,8.95008606,1.94,33.39070568,1.42,24.44061962,2.54,43.71772806,2.54,43.71772806,0,0,0,0,0,0,0.62,10.68965517,1.25,21.51462995,12.20191109,1.37693632,253066.955456839,2016.37218738044
4159,11,001,010600,2036,110010106002036,4159,2.41,2.41,0.82,34.02489627,0.14,5.80912863,0.64,26.5560166,1.45,60.1659751,0.36,14.93775934,0.1,4.14937759,0.36,14.93775934,0,0,0,0,0.82,34.02489627,0.14,5.80912863,0.59,24.4813278,0.45,18.67219917,1,41.49377593,1,41.49377593,0,0,0,0,0,0,0.5,20.66115702,0.87,35.95041322,13.36373924,-1.92551696,105110.66436181,1354.24469102982
4160,11,001,007605,2004,110010076052004,4160,0.48,0.48,0.06,12.5,0,0,0,0,0.42,87.5,0.36,75,0.05,10.41666667,0,0,0,0,0,0,0.06,12.5,0,0,0.05,10.41666667,0.05,10.41666667,0.36,75,0.36,75,0,0,0,0,0,0,0.06,12.5,0.07,14.58333333,0,-2.08333333,20935.4179492488,966.352743885109
